Fecha;anno;mes;dia;O3;MP10;CO;SO2;MP25;NO2;Tmedia;Tmax;Precipitaciones
20414;2002;4;14;13,6667;39,5416;0,379166;4,80333;16,7083;#N/A;13,6;19,8;0
20415;2002;4;15;3,20833;63,4583;1,42083;7,75083;37,875;#N/A;11,8;15,2;2,5
20416;2002;4;16;15,7083;46,3333;0,562499;5,895;26,625;#N/A;15,4;23,2;0
20417;2002;4;17;13,75;86,9583;1,33333;11,6808;45,1666;#N/A;15,3;23,8;0
20418;2002;4;18;19,4583;102,667;1,26666;16,1567;52,5416;#N/A;14,6;26,2;0
20419;2002;4;19;17,0833;107,042;1,14583;12,2267;51,1666;#N/A;12;22,2;0
20420;2002;4;20;18,7917;105,583;0,941666;11,3533;44,5;#N/A;12,7;25;0
20421;2002;4;21;17,4167;89,6666;1,87083;12,1175;41,0416;#N/A;13,6;21,5;0
20422;2002;4;22;9,41666;66,5833;0,854165;6,55;40,5833;#N/A;9,2;12,7;0
20423;2002;4;23;17,7083;135,083;1,5625;11,6808;65,9583;#N/A;10,9;21,6;0
20424;2002;4;24;14,0833;77,625;1,35416;10,1525;43,1666;#N/A;13,6;20,8;0,1
20425;2002;4;25;10;71,7727;0,812499;8,07833;29,4167;#N/A;11,1;20;0
20426;2002;4;26;11,5417;128,917;2,675;18,995;57,375;#N/A;11,5;25;0
20427;2002;4;27;20,5;105;1,675;16,1567;46,1666;#N/A;12,2;24,6;0
20428;2002;4;28;13,375;64,2916;0,512499;4,9125;31,2917;#N/A;12,6;15,8;0
20429;2002;4;29;6,625;66,2916;1,17083;7,75083;35,3333;#N/A;14;19,2;0
20430;2002;4;30;10,6667;84,625;1,04167;15,9383;39,875;#N/A;12,4;21,5;0
20501;2002;5;1;18;98,7916;0;12,9908;55,75;#N/A;11,6;21,6;0
20502;2002;5;2;12,7083;140,917;0;22,27;69,5454;#N/A;11,5;23,2;0
20503;2002;5;3;14,875;133,167;0;21,3966;64,4166;#N/A;11,2;23,8;0
20504;2002;5;4;14,3333;192,417;0;18,0125;81,625;#N/A;11,8;20,4;0
20505;2002;5;5;27,5417;156;0;19,3225;74,5833;#N/A;12,6;26,4;0
20506;2002;5;6;15,8333;109,292;0;17,3575;50,125;#N/A;15,1;30,8;0
20507;2002;5;7;14,25;115,25;0;14,7375;57,5416;#N/A;12,1;22,9;0
20508;2002;5;8;16,5;190,458;0;21,3966;88,75;#N/A;12,7;25,4;0
20509;2002;5;9;19,7917;151,75;0;22,1608;67,8333;#N/A;14,5;27,7;0
20510;2002;5;10;15,7083;179,875;0;26,7458;88,3333;#N/A;15,9;27,4;0
20511;2002;5;11;17,4583;127,542;0;14,7375;56,0833;#N/A;12,4;21,8;0
20512;2002;5;12;11,5417;95,0416;0;3,71166;56,9583;#N/A;11,3;14,3;0
20513;2002;5;13;2,79166;90,5833;0;10,6983;38,5;#N/A;14,4;22,6;8,6
20514;2002;5;14;0;0;0;0;0;#N/A;13,8;17,8;13,8
20515;2002;5;15;0;0;0;0;0;#N/A;13,5;17,8;0,4
20516;2002;5;16;7,16666;26,2083;0;4,03917;12,7917;#N/A;11,2;14,2;0
20517;2002;5;17;3,16666;55,6666;0;5,67666;27,5833;#N/A;11,1;14,4;0
20518;2002;5;18;10,7917;25,6667;0;3,82083;12,625;#N/A;12,2;15,8;0
20519;2002;5;19;13,625;10,125;0;2,62;6,875;#N/A;11,2;14;0
20520;2002;5;20;6,83333;74,4166;0;11,8992;41,3333;#N/A;7,8;17,5;0
20521;2002;5;21;3,54166;85,2916;0;13,8642;45,9166;#N/A;8,5;17,3;0
20522;2002;5;22;3,08333;151,682;0;18,1217;89,7083;#N/A;9,3;15,4;0
20523;2002;5;23;7,66666;105,042;0;15,1742;60,4583;#N/A;10;17;0
20524;2002;5;24;2,70833;110,875;0;11,3533;72,125;#N/A;12;17,6;0,3
20525;2002;5;25;1,04167;73,875;2,91666;12,7725;48,5833;#N/A;12,2;13;63,5
20526;2002;5;26;9,45;10;0,305263;2,75789;0;#N/A;11,4;12,6;38,8
20527;2002;5;27;0;0;0;0;0;#N/A;9,5;12;0,1
20528;2002;5;28;0;0;0;0;0;#N/A;8,3;12,1;0,5
20529;2002;5;29;0;0;0;0;0;#N/A;9,3;14,6;0
20530;2002;5;30;0;0;0;0;0;#N/A;9;16,6;0
20531;2002;5;31;1,75;87,4583;1,90833;11,2442;41,3333;#N/A;11;14;11,9
20601;2002;6;1;1,5;22,375;1,41666;5,02166;20,9167;#N/A;8,5;9,2;28,3
20602;2002;6;2;1,70833;44,125;1,9125;5,895;28,0417;#N/A;10;12,6;56,2
20603;2002;6;3;10,2917;12,7917;0,695832;3,05666;11,5417;#N/A;9,6;10;111,1
20604;2002;6;4;7,5;8,625;0,158333;2,62;8,66666;#N/A;7,7;8,6;44,5
20605;2002;6;5;9,5;19,4167;0,512499;3,6025;15,375;#N/A;6,7;9,9;4
20606;2002;6;6;4,04166;82,2083;2,58333;10,3708;52,875;#N/A;5,4;10,6;0
20607;2002;6;7;6,70833;107,333;3,89999;16,8117;56,9166;#N/A;5;13,8;0
20608;2002;6;8;8,83333;87,4583;2,19583;10,0433;42,0416;#N/A;6,1;15,2;0
20609;2002;6;9;11,9167;78,9166;1,9375;8,62416;51,0833;#N/A;7,1;14,8;0
20610;2002;6;10;7,33333;118,542;3,27916;14,0825;73,625;#N/A;7,2;16;0
20611;2002;6;11;2,45833;217,167;4,62916;19,1042;119,542;#N/A;7,5;14,6;0
20612;2002;6;12;8,58333;118,917;3,27916;14,6283;78,8333;#N/A;7,4;13;0
20613;2002;6;13;6,79166;103,375;1,75833;9,71583;73,5833;#N/A;7,1;10,8;0
20614;2002;6;14;6,83333;132;3,55416;14,9558;85,125;#N/A;7;17,6;0
20615;2002;6;15;8,29166;149,5;5,21666;23,2525;91,8333;#N/A;6,4;17;0
20616;2002;6;16;5,58333;135,333;4,28749;15,2833;86,875;#N/A;7,8;14,7;0
20617;2002;6;17;13,7917;128,083;3,26666;13,9733;94,2083;#N/A;6,4;15,7;0
20618;2002;6;18;10,3333;189,708;4,73332;23,1433;102,458;#N/A;7,2;18,2;0
20619;2002;6;19;6,25;167,25;4,64583;27,7283;90,9166;#N/A;8;19,4;0
20620;2002;6;20;6,33333;168,667;4,56249;32,095;93;#N/A;9,5;22,4;0
20621;2002;6;21;4,66666;166,917;5,48749;33,7325;90,1364;#N/A;9,5;22;0
20622;2002;6;22;8,20833;121,875;4,55833;26,6366;74,4583;#N/A;8,7;21,6;0
20623;2002;6;23;15,25;71,625;2,6125;15,3925;46,7083;#N/A;7,8;20,2;0
20624;2002;6;24;3,29166;84,8333;1,64583;7,09583;63,9583;#N/A;5,9;10;0
20625;2002;6;25;3,875;83,375;1,8375;9,27916;52,2916;#N/A;7,4;12,8;0
20626;2002;6;26;4,41666;102,875;2,75416;13,755;60,5416;#N/A;8,7;14,2;3,4
20627;2002;6;27;5,95833;21,0417;0,766665;6,76833;15,5417;#N/A;10,6;14,8;0
20628;2002;6;28;10,1667;9,125;0,129166;3,05666;6,95833;#N/A;9;10,1;0
20629;2002;6;29;12,125;20,4167;0,237499;10,3708;15,4583;#N/A;6,7;10,2;0
20630;2002;6;30;2,66666;59,25;1,08333;20,7417;42,875;#N/A;3,6;6,8;0
20701;2002;7;1;4,95833;101,292;2,50416;13,8642;72,6666;#N/A;3,3;9,8;0,4
20702;2002;7;2;9,08333;110,292;3,09999;15,2833;71,5416;#N/A;5,8;12,2;0,2
20703;2002;7;3;7,25;84,5;1,98333;14,6283;56,8333;#N/A;5,2;12;0
20704;2002;7;4;8,83333;96,7916;2,45;15,72;63,25;#N/A;5,9;16,4;0
20705;2002;7;5;8,54166;68,9166;1,2;9,4975;45,9583;#N/A;7,5;13,8;0
20706;2002;7;6;10,5;94,125;1,84167;13,1;58,3333;#N/A;7,2;14,8;0
20707;2002;7;7;13,5417;115,708;3,65416;15,72;73,875;#N/A;7;18,8;0
20708;2002;7;8;2,45833;159,417;4,46666;27,1825;96,8333;#N/A;8,4;15,8;0
20709;2002;7;9;2,375;196,25;4,7375;28,2741;111,042;#N/A;7,1;15,2;0
20710;2002;7;10;7,75;131,083;3,70833;23,1433;73,3333;#N/A;7,9;18,6;0
20711;2002;7;11;5,70833;158,833;3,7375;21,9425;85,9583;#N/A;9,8;18,4;0
20712;2002;7;12;10,3333;175,125;5,61666;28,7108;121,636;#N/A;10,4;22;0
20713;2002;7;13;7,83333;143,542;4,92082;26,855;86,7916;#N/A;11,8;26;0
20714;2002;7;14;14,625;88,6666;3,05833;18,7767;56,375;#N/A;11,9;25;0
20715;2002;7;15;8,66666;126,917;3,65416;27,8375;80,4166;#N/A;11,8;24,3;0
20716;2002;7;16;4,08333;203,333;4,3;29,8025;104,958;#N/A;11,7;21,2;0
20717;2002;7;17;3,95833;171,542;3,59583;26,5275;97,9583;#N/A;10,4;19,6;0
20718;2002;7;18;5,83333;128,75;2,3375;13,4275;85,375;#N/A;9,7;19,2;0
20719;2002;7;19;1,625;96,9583;1,80833;13,3183;69,25;#N/A;11,3;14,2;1,6
20720;2002;7;20;3,25;19,2917;1,10416;6,11333;14,9167;#N/A;11;13,6;47,4
20721;2002;7;21;13,7917;16,8333;0,424999;3,05666;10,1364;#N/A;9,7;14,8;0,1
20722;2002;7;22;4,375;22,0833;0,633332;5,34916;14,6667;#N/A;8,9;11,6;9,2
20723;2002;7;23;3,45833;17,4167;0,970832;5,67666;18,4583;#N/A;7,5;9,5;19,8
20724;2002;7;24;7,25;60,9583;1,96667;9,71583;36,2916;#N/A;4,8;12,4;0
20725;2002;7;25;7,43478;83,6666;2,13043;15,4922;46,5;#N/A;5,3;15;0
20726;2002;7;26;8,58333;91,5;2,59166;14,9558;51,25;#N/A;6,3;15;0
20727;2002;7;27;11,5417;115,875;3,64583;18,8858;70,3333;#N/A;6,8;17,8;0
20728;2002;7;28;14,4583;73,2083;2,42083;13,8642;37;#N/A;10,3;23,2;0
20729;2002;7;29;5,95833;52,7916;0,604166;6,44083;33,9583;#N/A;10,4;12,8;6,7
20730;2002;7;30;0;0;0;0;0;#N/A;7,8;9,6;6,9
20731;2002;7;31;6,75;69,9166;2,1;18,6675;43,9583;#N/A;7;14,7;0
20801;2002;8;1;8,58333;88,5833;2,01666;11,4625;50,9583;#N/A;9,4;17,6;0
20802;2002;8;2;3,83333;105,833;2,35833;15,065;56,3333;#N/A;7,7;16,2;0
20803;2002;8;3;5,41666;82,9166;1,6125;10,0433;58,125;#N/A;7,6;10,6;0
20804;2002;8;4;7,83333;92,25;2,35416;10,48;64,6666;#N/A;4,6;10,6;0
20805;2002;8;5;1,54167;76,125;2,975;13,4275;60,5714;#N/A;7,1;10,2;8,5
20806;2002;8;6;1,25;100,667;3,64166;17,7942;75,7916;#N/A;9,9;12,5;0
20807;2002;8;7;2,375;35,6666;1,47083;9,4975;22,0417;#N/A;11;13,3;11,8
20808;2002;8;8;11,5833;42;0,791666;6,55;23,0833;#N/A;10,4;17,9;0
20809;2002;8;9;11,1667;111,25;3,1875;19,4317;56,5833;#N/A;11;21,1;0
20810;2002;8;10;13,5;98,7916;2,4375;18,6675;52,75;#N/A;12,3;24;0
20811;2002;8;11;19,25;89,3333;2,68333;18,8858;54,6666;#N/A;12,1;22,6;0
20812;2002;8;12;17,8333;80,5;2,29166;17,685;47,375;#N/A;12,8;23,2;0
20813;2002;8;13;14,9583;83,375;2,23333;15,8292;43,5;#N/A;12,2;23,5;0
20814;2002;8;14;14,4167;123,667;2,56666;21,7241;59,1666;#N/A;12,5;22,6;0
20815;2002;8;15;14;142,875;3;21,2875;83,5833;#N/A;12,4;21,4;0
20816;2002;8;16;6,75;142,667;2,9125;19,4317;79,5;#N/A;13,4;18,4;0
20817;2002;8;17;3,83333;61,5;1,13333;9,71583;38,625;#N/A;11,5;14,9;2,6
20818;2002;8;18;10,625;9,875;0,204166;4,03917;5,625;#N/A;9,7;12,8;6,1
20819;2002;8;19;9,04166;22,625;0,554166;5,13083;13,75;#N/A;7,7;12,4;1,8
20820;2002;8;20;10,25;63,0833;1,22083;17,4667;32,0833;#N/A;6,8;16,5;0
20821;2002;8;21;8,83333;115,5;2,21666;18,1217;54,4166;#N/A;9,8;20,3;0
20822;2002;8;22;5,45833;98,25;1,925;16,4842;47,8333;#N/A;12,6;17,4;0
20823;2002;8;23;1,125;69,1666;2,12916;14,9558;43,2083;#N/A;12,1;14,4;1,4
20824;2002;8;24;1,58333;33,5833;1,6;9,06083;26,75;#N/A;11,8;12,2;15,4
20825;2002;8;25;6,29166;50,4583;1,89583;10,2617;33,6666;#N/A;13,8;19,2;0
20826;2002;8;26;5,20833;49,3333;1,42083;8,8425;30,0417;#N/A;13,3;18;2,7
20827;2002;8;27;3,54166;31,0833;0,937499;7,96916;21,9167;#N/A;11,1;12,8;15,2
20828;2002;8;28;6,45833;20,4583;0,791665;5,45833;14,5;#N/A;9,2;12,6;8,7
20829;2002;8;29;3,625;65,3333;1,73333;18,0125;38,9166;#N/A;7,5;11,8;0
20830;2002;8;30;12,6667;76,7083;1,19167;16,0475;37,9166;#N/A;9,5;17;0
20831;2002;8;31;14,75;107,75;2,32083;19,1042;52,9166;#N/A;9,9;20,4;0
20901;2002;9;1;22,125;93,375;2,32916;20,96;47,375;#N/A;12;24,2;0
20902;2002;9;2;17,0833;91,9166;1,8125;18,2308;46,2083;#N/A;15,4;24,7;0
20903;2002;9;3;6,5;72,625;0,699999;9,93416;28;#N/A;15,7;21,2;0
20904;2002;9;4;4,33333;36,25;0,341666;5,02166;21,2917;#N/A;12,2;15;16,3
20905;2002;9;5;10,5833;24,75;0,545833;5,895;14,9167;#N/A;9,6;12,6;0,6
20906;2002;9;6;15,375;68,25;0,687499;8,29666;29,375;#N/A;9,5;17,5;0
20907;2002;9;7;2,79166;133;2,825;15,065;65,75;#N/A;11;14,6;0
20908;2002;9;8;6;153,167;3,15416;15,9383;89,0833;#N/A;11,7;15,2;0
20909;2002;9;9;14,4167;100,125;2,47083;15,2833;81;#N/A;13;20,7;0
20910;2002;9;10;10,1667;21,5833;0,216666;7,42333;23;#N/A;11,4;15,4;0
20911;2002;9;11;14,375;58,3043;0,579165;23,0341;36,25;#N/A;11,1;18,8;0
20912;2002;9;12;7,54166;121,792;1,19583;18,4492;69;#N/A;10,2;16,3;0
20913;2002;9;13;16,875;62,0833;0,466666;12,3358;28,7083;#N/A;14;21,8;0
20914;2002;9;14;7,41666;56,3333;0,941666;9,71583;28,7917;#N/A;12;15;0,2
20915;2002;9;15;17,5;47,625;1,6125;10,6983;29;#N/A;10,9;19,8;0
20916;2002;9;16;12,0833;45,4583;0,554165;6,33166;15,4167;#N/A;9,6;19,2;11,2
20917;2002;9;17;9,54166;27,8333;0,266666;6,00416;14,9167;#N/A;8,6;13,2;0
20918;2002;9;18;12,75;30,125;0,224999;5,5675;16,7917;#N/A;9,7;13,1;0
20919;2002;9;19;14,0833;54,8333;0,458333;7,64166;22,2917;#N/A;9,5;16,3;0
20920;2002;9;20;12,875;79,4166;0,9625;25,9816;31,7083;#N/A;10,8;20,2;0
20921;2002;9;21;19,9583;102,208;1,24166;24,4533;41,875;#N/A;13,4;25;0
20922;2002;9;22;14,7083;84,125;1,42916;13,5367;32,2916;#N/A;13,9;21,9;0
20923;2002;9;23;14,8636;62,4761;0,831817;12,9809;29,5;#N/A;14,8;24,8;0
20924;2002;9;24;17,7917;69,2083;0,762499;13,5367;25,625;#N/A;15,9;25,8;0
20925;2002;9;25;15,7917;55,3333;0,291666;8,1875;22,2917;#N/A;16,1;25;0
20926;2002;9;26;23;62,875;0,375;7,75083;26,5833;#N/A;16,8;25,8;0
20927;2002;9;27;14,8333;54,875;0,2125;6,55;19,8333;#N/A;13,7;18,4;0
20928;2002;9;28;19,125;90,6666;0,420833;8,62416;38,8333;#N/A;15,8;23,6;0
20929;2002;9;29;20,2917;67,8333;0,666665;10,3708;25;#N/A;14,9;24;0
20930;2002;9;30;20,875;52,9583;0,245833;8,62416;36,7083;#N/A;15,4;25,7;0
21001;2002;10;1;20,2083;60,1666;0,520832;8,515;21,125;#N/A;15;23,3;0
21002;2002;10;2;23,0833;32,7083;0,125;5,02166;12;#N/A;14,8;22,2;0
21003;2002;10;3;13,5833;41,6666;0,262499;6,65916;15,6667;#N/A;13;18,8;0
21004;2002;10;4;16,5833;43;0,275;5,78583;23,4286;#N/A;14,4;22,1;0
21005;2002;10;5;15,5417;65,7916;0,745832;7,09583;27;#N/A;14;22,6;0,1
21006;2002;10;6;17,7083;24,0833;0,295833;4,36666;12,4167;#N/A;12,1;18,4;1,1
21007;2002;10;7;18,5417;30,7083;0,175;5,45833;15,6667;#N/A;12,8;19,9;0
21008;2002;10;8;13,8636;50,9166;0,591665;6,44083;21,4167;#N/A;11,9;21,2;0
21009;2002;10;9;18,5;48,8333;0,266666;6,00416;21,75;#N/A;14,6;23,6;0
21010;2002;10;10;22,7083;61,0833;0,416666;10,0433;25,375;#N/A;15,4;24,8;0
21011;2002;10;11;7,41666;104,917;1,30416;11,6808;44,5833;#N/A;15;20,1;0
21012;2002;10;12;40,2916;87,2916;0,979166;10,3708;36,5833;#N/A;17,9;29;0
21013;2002;10;13;17,1667;55;0,358333;5,5675;16,5417;#N/A;17;26;0
21014;2002;10;14;7,41666;43,25;0,304166;8,07833;21,625;#N/A;14,9;16,2;0
21015;2002;10;15;17,375;43,4583;0,216666;6,98666;19,3333;#N/A;16,5;21,2;0
21016;2002;10;16;22,75;53,375;0,366666;12,8817;21,7917;#N/A;17,1;27,4;0
21017;2002;10;17;24,7917;58,5833;0,420833;9,06083;21,4583;#N/A;17;26,8;0
21018;2002;10;18;12,5;68,25;0,3125;9,27916;23,6667;#N/A;13,4;18,4;0
21019;2002;10;19;13,7083;54,375;0,358333;10,6983;20,125;#N/A;11,8;17,7;2,8
21020;2002;10;20;27,4583;15,7917;0,116666;3,38416;7,45833;#N/A;11,2;18;0
21021;2002;10;21;16,4167;49,625;0,320833;18,1217;22,125;#N/A;12,1;20,2;0
21022;2002;10;22;27,2917;79,75;0,691666;13,755;34,6666;#N/A;16,1;26,7;0
21023;2002;10;23;18,5417;51,875;0,1125;5,34916;22,625;#N/A;14,5;19,4;0
21024;2002;10;24;22,625;48,8333;0,125;5,78583;19,8333;#N/A;15;21,4;0
21025;2002;10;25;20,2083;42,4583;0,0999998;4,89826;16,8333;#N/A;13;16,8;0
21026;2002;10;26;7,95833;72,5833;1,05833;10,8075;38,25;#N/A;13,1;16,6;0
21027;2002;10;27;21;71,0833;1,69583;11,6808;35,2916;#N/A;15,7;23,8;0
21028;2002;10;28;17,4583;49,375;0,233333;9,38833;20,0833;#N/A;15,5;20,5;0
21029;2002;10;29;23,9583;58,625;0,299999;9,825;24,125;#N/A;17,2;26;0
21030;2002;10;30;29,2083;64,625;0,433332;12,8817;30,75;#N/A;19,1;29;0
21031;2002;10;31;23,4167;67,125;0,366666;8,07833;29,5833;#N/A;18,3;25,7;0
21101;2002;11;1;17,0417;39,4166;0,108333;3,16583;15,5833;#N/A;13,4;19,6;0
21102;2002;11;2;19,5417;32,4166;0,0999998;3,71166;11;#N/A;13,5;18,4;0
21103;2002;11;3;23,625;40,5;0,15;13,8642;17,75;#N/A;15;23,9;0
21104;2002;11;4;26,2083;45;0,283333;8,515;22,2083;#N/A;17,3;26,7;0
21105;2002;11;5;25,2917;62,0833;0,308333;7,86;28,5417;#N/A;17,1;27;0
21106;2002;11;6;24,4167;30,75;0,0999998;2,9475;15,5833;#N/A;14,1;20,2;0
21107;2002;11;7;24;38,2083;0,154166;5,13083;16,0417;#N/A;14,1;22,7;0
21108;2002;11;8;19,5833;28,5;0,1125;3,275;11,7917;#N/A;12,6;18,6;0
21109;2002;11;9;25,125;50;0,133333;3,49333;17,5417;#N/A;14;20,8;0
21110;2002;11;10;23,7083;55,5;0,479166;13,1;24,4583;#N/A;16,5;26;0
21111;2002;11;11;24,75;55,375;0,258333;14,9558;27,7917;#N/A;17,8;28,3;0
21112;2002;11;12;28,375;58,1666;0,220833;12,5542;29,625;#N/A;19,4;28,6;0
21113;2002;11;13;25,1667;51,7916;0,133333;7,75083;23,6667;#N/A;18,7;27,6;0
21114;2002;11;14;25,7083;60,875;0,170833;10,3708;28,6667;#N/A;19,8;28,8;0
21115;2002;11;15;25,2917;61,7916;0,25;10,3708;28,7917;#N/A;20,8;30,8;0
21116;2002;11;16;18,0833;59,0833;0,166667;7,42333;23,375;#N/A;19,5;27,4;0
21117;2002;11;17;15,5;45,2083;0,125;4,585;16,3333;#N/A;17,3;23,3;0
21118;2002;11;18;20,0833;43,375;0,1625;6,33166;19,2917;#N/A;17;25,4;0
21119;2002;11;19;17,5833;40,2083;0,141666;6,00416;16,625;#N/A;14,6;22;0
21120;2002;11;20;21,2917;43,0416;0,134782;7,17652;19,2083;#N/A;16,5;24,8;0
21121;2002;11;21;28,5417;61,4583;0,266666;15,065;30,875;#N/A;20,3;31,4;0
21122;2002;11;22;34,5833;75,9166;0,533333;10,9167;40,0416;#N/A;22,1;32,4;0
21123;2002;11;23;33,4166;78,5416;0,499999;9,17;38,1666;#N/A;21,9;31;0
21124;2002;11;24;24,875;54,7916;0,120833;5,24;23,75;#N/A;19;25,4;0
21125;2002;11;25;30,9167;57,125;0,283333;4,9125;27;#N/A;18,7;29,1;0
21126;2002;11;26;22,2083;31,0833;0,1125;2,9475;15,3333;#N/A;17,4;23,2;0
21127;2002;11;27;28,8333;46,0833;0,1125;5,895;21,4167;#N/A;18,4;27,4;0
21128;2002;11;28;28,125;57,1666;0,2;6,98666;27,7083;#N/A;19,2;27,8;0
21129;2002;11;29;24,8333;55,875;0,191666;6,55;27,25;#N/A;17,2;25,9;0
21130;2002;11;30;17,4583;45,2916;0,141666;3,93;22,4583;#N/A;14,3;19;0
21201;2002;12;1;0;0;0;0;0;#N/A;17,7;25;0
21202;2002;12;2;0;0;0;0;0;#N/A;18,6;27,7;0
21203;2002;12;3;19,375;56,4166;0,15;5,895;20,2917;#N/A;16,1;21,3;1,3
21204;2002;12;4;21,4583;29,8333;0,125;3,93;14,6667;#N/A;16,9;23;0
21205;2002;12;5;24,5833;35,2083;0,1125;5,24;13,875;#N/A;17,2;24,8;0
21206;2002;12;6;24,7917;46,75;0,183333;7,09583;17,625;#N/A;17,8;25,3;0
21207;2002;12;7;29,6667;52,6666;0,2125;5,895;21,4583;#N/A;18,3;26,5;0
21208;2002;12;8;21,5;41,875;0,129166;2,72916;17,6667;#N/A;15,6;22,2;0
21209;2002;12;9;23,25;43,0833;0,116666;3,82083;17,5;#N/A;17,5;23,4;0
21210;2002;12;10;30,9583;52,7916;0,133333;6,00416;23,7083;#N/A;19;29,3;0
21211;2002;12;11;31,7917;61,5833;0,304166;12,9908;27,2083;#N/A;22,8;32,1;0
21212;2002;12;12;32,375;65,375;0,291666;8,515;24,9167;#N/A;23,2;33,2;0
21213;2002;12;13;24,2083;59,25;0,158333;6,11333;18,5;#N/A;20,4;28,6;0
21214;2002;12;14;29,125;55,6666;0,145833;5,45833;22,5;#N/A;19,1;27,9;0
21215;2002;12;15;23,625;46,75;0,1125;4,80333;17,875;#N/A;20,7;27;0
21216;2002;12;16;21,9167;40,7916;0,204166;5,24;14,5833;#N/A;21,2;30;0
21217;2002;12;17;19,4583;49,625;0,2125;6,11333;14,5833;#N/A;20,2;29,4;0
21218;2002;12;18;17,1667;46,25;0,141666;5,24;12,6667;#N/A;17,9;26,3;0
21219;2002;12;19;20,4583;38,75;0,133333;6,65916;14,6667;#N/A;18,9;27,3;0
21220;2002;12;20;27,5;46,3333;0,133333;7,31416;17,1667;#N/A;19,4;28,3;0
21221;2002;12;21;25,25;56,3333;0,208333;8,29666;19,5417;#N/A;19,3;27,2;0
21222;2002;12;22;20,75;34,4166;0,0999998;5,24;12,7917;#N/A;17,3;22,5;0
21223;2002;12;23;23,0417;45,1666;0,1125;8,62416;16,625;#N/A;18,5;26,9;0
21224;2002;12;24;28,25;60,8333;0,341666;13,6458;27,7917;#N/A;20;28,8;0
21225;2002;12;25;32,2916;67,4583;0,9;12,9908;28,4167;#N/A;23,7;32,7;0
21226;2002;12;26;18,2083;39,9583;0,120833;7,42333;12,25;#N/A;22,3;30,2;0
21227;2002;12;27;21,5417;56,875;0,170833;7,5325;21,25;#N/A;21,3;30,2;0
21228;2002;12;28;17,5833;40,5833;0,158333;6,2225;15,5833;#N/A;20,6;28,3;0
21229;2002;12;29;24,2083;47,7727;0,2;8,29666;18,8182;#N/A;20,8;30,3;0
21230;2002;12;30;20,0869;61,375;0,170833;8,8425;23,2917;#N/A;20,3;28,7;0
21231;2002;12;31;27,625;53,8333;0,166667;13,2092;24,9167;#N/A;22,4;31;0
30101;2003;1;1;27,4167;46,375;0,279166;7,205;17,875;#N/A;23,4;31,2;0
30102;2003;1;2;20,9167;51,6666;0,1125;6,8775;17,75;#N/A;19,9;27,9;0
30103;2003;1;3;24,2917;57,1666;0,158333;7,09583;22,0833;#N/A;20,7;29,4;0
30104;2003;1;4;26,2083;69,2916;0,245833;8,62416;23,7083;#N/A;20,7;29,7;0
30105;2003;1;5;31,25;68,75;0,125;7,64166;25,875;#N/A;22,1;31,8;0
30106;2003;1;6;30,25;70,125;0,320833;8,40583;26,7917;#N/A;22,7;32,6;0
30107;2003;1;7;22,75;51,1666;0,129166;4,9125;18,3333;#N/A;19,5;28,4;0
30108;2003;1;8;25,5;48,6666;0,1375;6,11333;18;#N/A;21,2;30,6;0
30109;2003;1;9;28;57,625;0,233333;7,42333;22,625;#N/A;23,2;32,8;0
30110;2003;1;10;25,3333;54,25;0,195833;8,40583;20,0833;#N/A;22,9;31,6;0
30111;2003;1;11;28,5417;56,3333;0,395833;8,40583;23,0833;#N/A;22,7;32,1;0
30112;2003;1;12;30,375;62,1666;0,529165;10,2617;23,7917;#N/A;23,4;32,7;0
30113;2003;1;13;26,5217;67,6818;0,217391;9,52726;24,9545;#N/A;23,1;32,1;0
30114;2003;1;14;20,5417;54,9166;0,266666;8,1875;19,875;#N/A;22,8;31,9;0
30115;2003;1;15;25,875;54,8333;0,1875;11,4625;22;#N/A;23,4;32,1;0
30116;2003;1;16;22,9583;51,5833;0,145833;7,96916;17,25;#N/A;21,8;29,8;0
30117;2003;1;17;23,7917;44,2916;0,125;7,205;17,875;#N/A;21,7;31;0
30118;2003;1;18;25,25;59,125;0,1625;9,27916;20,25;#N/A;20,7;30,5;0
30119;2003;1;19;24,1667;50,5833;0,1125;9,27916;17,375;#N/A;20,1;29,9;0
30120;2003;1;20;9,29166;39,7916;0,216666;10,2617;15,5417;#N/A;19,4;23,8;1,4
30121;2003;1;21;11,0417;24,5417;0,120833;7,09583;9,125;#N/A;19,4;24;3,4
30122;2003;1;22;14,7917;34,2916;0,354166;8,58777;16,3333;#N/A;17,7;22,6;0,2
30123;2003;1;23;24,4167;46,75;0,312499;17,1392;21,4167;#N/A;21,2;31,6;0
30124;2003;1;24;31,9583;62,5833;0,562499;18,7767;29,7083;#N/A;23,1;34,2;0
30125;2003;1;25;25,125;62,25;0,395833;10,9167;25;#N/A;21,5;29,4;0
30126;2003;1;26;30,125;44,625;0,1625;9,71583;20,2917;#N/A;23,4;32,4;0
30127;2003;1;27;25,375;44,7916;0,15;10,6983;17,875;#N/A;25,1;33,8;0
30128;2003;1;28;31,0909;48,5789;0,131818;19,1736;20,45;#N/A;25,5;33,8;0
30129;2003;1;29;33,3333;61,75;0,229166;16,7025;24,25;#N/A;26,6;36,4;0
30130;2003;1;30;43,75;106,917;0,441666;16,1567;65,0416;#N/A;24,2;33,5;0
30131;2003;1;31;27,0833;79,5833;0,479166;16,1567;39,3333;#N/A;22,3;31;0
