8456699;28092018;1;SCL802711185;29082018;MOL BELIEF;170122                   
8537082;28092018;1;15053;20092018;;                                          
8537273;28092018;1;14981;14092018;;                                          
8296309;01092018;1;MSCUWG777185;17052018;MSC SHREYA B;165304                 
8434026;03092018;2;MSCUWU213101;17082018;MSC ANZU;169115                     
8434030;03092018;3;MSCUWU212756;17082018;MSC ANZU;169115                     
8464516;03092018;1;160-49259932;14082018;CATHAY PACIFIC AIRWA;745289         
8466059;03092018;1;SLD950910;20082018;SEROJA LIMA;169867                     
8467914;03092018;1;SNG0247846;24082018;CARTAGENA EXPRESS;169832              
8478540;03092018;1;SNG0248369;27082018;CELINA STAR;170148                    
8483208;04092018;1;TFPYPF012/2018;12072018;;                                 
8469144;04092018;1;SNG0248133;20082018;POLYNESIA;170041                      
8435347;04092018;1;OSKFBV19727LQN12JEA;08082018;ORIENT SKY;168944            
8499951;04092018;1;580;13082018;;                                            
8499954;04092018;1;583;21082018;;                                            
8459287;04092018;1;SLD941321;17082018;MARGARETE SCHULTE;169593               
8473134;05092018;1;HLCUSCL180828729;30082018;MOL BENEFACTOR;169662           
8465605;05092018;1;SUDUB8603A2W6TJM;18082018;JPO LIBRA;169392                
8460872;05092018;1;CLSCL1232;21082018;SAN VICENTE EXPRESS;168785             
8457867;05092018;1;SCL800115600;21082018;MN XIN FEI ZHOU;169748              
8461085;05092018;1;ABTBABTB8S026305;18082018;SAN CLEMENTE;169746             
8503261;06092018;2;284;20082018;;                                            
8503261;06092018;3;285;20082018;;                                            
8462857;06092018;1;CL.4048.00870;13082018;;                                  
8493799;06092018;1;002CHI49502631;29082018;;                                 
8485267;06092018;1;SUDUB8SCL0352751;01092018;SPIRIT OF LISBON;169398         
8471915;06092018;1;MSCUWU228935;29082018;MOL BELIEF;170122                   
8438065;06092018;1;BQEGCLS171587;11082018;DUBLIN EXPRESS;169296              
8470516;06092018;1;MSCUWU149131;27082018;MSC NITYA B;168745                  
8480454;06092018;1;ONEYSCLU09520600;30082018;MOL BENEFACTOR;169662           
8448448;06092018;1;APLU707168033;09082018;CMA CGM MEKONG;169412              
8456594;06092018;1;HLCUSCL180741333;11082018;CARTAGENA EXPRESS;169832        
8441963;07092018;1;CLSCL1220;05082018;NORDIC MACAU;169368                    
8469594;07092018;1;045-04501464;18082018;LATAM AIRLINES GROUP;744281         
8469513;07092018;1;JMC10;18082018;;                                          
8464369;07092018;1;SNG0248000;19082018;JPO LIBRA;169916                      
8482637;07092018;1;MSCUWU237886;01092018;MSC GAYANE;170264                   
8483572;08092018;1;001-54476984;25082018;AMERICAN AIRLINES;740412            
8486636;10092018;1;045-04347722;30082018;LA1446;745645                       
8507150;10092018;1;168-173;27072018;;                                        
8450534;10092018;1;NOR/0012774;06082018;;                                    
8487102;10092018;1;SCL000592;03092018;SAN ANTONIO EXPRESS;170428             
8446467;10092018;1;MSCUWU040553;09082018;MSC CAPELLA;168648                  
8459797;10092018;1;23/18CAMILOCL;10082018;;                                  
8444028;10092018;1;MSCUWU033335;07082018;MSC CAPELLA;168647                  
8494287;21092018;5;MSCUWU244726;09092018;MSC MADHU B;169285                  
8497059;21092018;1;MSCUWU244668;09092018;MSC MADHU B;169285                  
8497638;21092018;3;MSCUWU246523;09092018;MSC MADHU B;169285                  
8505870;21092018;1;SEC4245;11092018;BLACKPOOL TOWER;170899                   
8481712;28092018;1;NF-51 CON;01092018;NINE FRONTIER;170303                   
8496511;28092018;1;7025-9129-807.043;11092018;MSC FLAVIA;169608              
8510282;28092018;1;136/2018;20092018;;                                       
8497256;28092018;1;MEDUSG054134;13092018;MSC AVNI;170479                     
8497502;28092018;1;MEDUSG052526;13092018;MSC AVNI;170479                     
8493260;28092018;1;ONEYSCLU10226800;06092018;MSC FAUSTINA;170108             
8498012;28092018;1;MSCUWU243702;09092018;MSC MADHU B;169285                  
8504879;28092018;8;ONEYSCLU10527507;15092018;MSC FLAVIA;170860               
8517508;28092018;3;MSCUWU209943;19092018;MSC CARLOTTA;170861                 
8521026;28092018;1;MEDUSG008338;22092018;MSC CARLOTTA;170418                 
8520814;28092018;1;ONEYSCLU11009801;22092018;MSC MARIA SAVERIA;170134        
8525955;28092018;1;AMSC0972602018;27092018;CSCL MONTEVIDEO;170192            
8480464;28092018;1;D18CHL004798D;01092018;SPIRIT OF LISBON;169398            
8508422;29092018;1;MSCUWU157852;20092018;MSC CARLOTTA;170494                 
8516570;13092018;1;0011583;22082018;;                                        
8452569;03092018;1;ONEYSCLU08318300;15082018;HMM BLESSING;169297             
8452823;03092018;1;HLCUSCL180800300;13082018;DUBLIN EXPRESS;169300           
8467363;03092018;1;CLL493-18E;19082018;JPO LIBRA;169916                      
