8400219;27072018;1;SUDUB8603A2QSSKY;14072018;SUSAN MAERSK;168296             
8378644;17072018;1;BQEGCLS169180;29062018;VALPARAISO EXPRESS;167612          
8390005;18072018;3;MSCUWG993881;10072018;MSC AVNI;167740                     
8353495;18072018;1;GSSW18SGO2096B;15062018;FINCH ARROW;167244                
8392247;19072018;14;MSCUWG997890;10072018;MSC AVNI;167740                    
8321123;30072018;1;BQEGCLS168069;08062018;CMA CGM NIAGARA;167019             
8360931;19072018;1;HLCUSCL180636694;23062018;CARTAGENA EXPRESS;167588        
8354759;19072018;1;MSCUWG880583;17062018;MSC NITYA B;166609                  
8361840;19072018;1;HLCUSCL180615550;23062018;LIMARI;167616                   
8357490;19072018;1;SLD861243;20062018;MERIDIAN;166005                        
8383161;20072018;1;023-67352876;28062018;LATAM AIRLINES@@@M38;733178         
8370739;20072018;1;SUDUB8603A2R4YHE;28062018;JPO CAPRICORNUS;168250          
8338913;20072018;1;MSCUWG877688;14062018;MSC ANZU;165295                     
8363561;21072018;1;ONEYSCLU04836400;09072018;CISNES;167891                   
8403375;23072018;1;SUDUB8SCL0295531;13072018;CALLAO EXPRESS;168332           
8033189;24072018;1;MSCUWG271734;22122017;MSC DOMITILLE;160404                
8419008;24072018;1;519/2018;18072018;;                                       
8407541;24072018;1;308;06072018;;                                            
8369488;24072018;1;014MD2018;05072018;;                                      
8388495;24072018;1;SCL0004400;16072018;NORDIC MACAU;168257                   
8391159;24072018;1;ONEYSCLU06647601;16072018;MSC RENEE;167768                
8412762;24072018;1;ANRMB8603A2S2445;16072018;NORDIC MACAU;168257             
8429049;24072018;10;FACT.1747;30062018;;                                     
8368530;24072018;1;577031388;28062018;MERIDIAN;168248                        
8365213;24072018;1;MSCUWG915454;08072018;MSC AVNI;166606                     
8335105;24072018;1;045-03555322;31052018;LATAM AIRLINES;727091               
8409333;25072018;1;SUDUB8SCL029784X;16072018;JPO CAPRICORNUS;168288          
8369238;25072018;1;03;23062018;FOUR RIGOLETTO;167202                         
8395958;25072018;1;1990/2018;04062018;;                                      
8401071;25072018;1;CME001410;10072018;SAN ANTONIO EXPRESS;168339             
8365979;25072018;1;;00000000;GINKGO ARROW;167181                             
8400094;27072018;2;MSCUWU000870;13072018;MSC CARLOTTA;168216                 
8401888;26072018;1;1020793656;07072018;MARTINAIR CARGO;733430                
8399390;26072018;1;ONEYSCLU06872600;16072018;MSC RENEE;167768                
8371404;26072018;1;HLCUSCL180635625;27062018;MSC MARIA SAVERIA;167704        
8434614;26072018;1;000000000000000000000000000087;30062018;;                 
8402143;27072018;2;SUDUB8SCL029730X;13072018;CALLAO EXPRESS;168332           
8398386;27072018;1;965494845;16072018;MERIDIAN;168248                        
8376278;27072018;1;ONEYSCLU05249300;28062018;MSC MARIA SAVERIA;167766        
8378957;27072018;2;SUDUB8603A2R40N1;11072018;JPO LIBRA;168276                
8414430;27072018;1;ONEYSCLU07239400;21072018;MSC BENEDETTA;168315            
8384887;27072018;1;(H)SCL10615;09072018;CISNES;167891                        
8385679;27072018;1;HLCUSCL180667111;11072018;CAP SAN SOUNIO;168016           
8385937;27072018;2;SNG0245424A;04072018;EVER ULTRA;168226                    
8335379;03072018;1;D18CHL002585;08062018;CMA CGM NIAGARA;167019              
8400852;30072018;1;504/2018;06072018;;                                       
8370536;07072018;1;MSCUWG969832;26062018;MSC GAYANE;167738                   
8333145;08072018;1;SUDUB8603A2NTRGR;04062018;JPO CAPRICORNUS;167153          
8333658;08072018;1;SUDUB8603A2NTH96;04062018;JPO CAPRICORNUS;167153          
8393224;20072018;1;369-71149772;02072018;ATLAS AIR CARGO;734281              
8395570;27072018;1;HLCUSCL180704252;09072018;JPO LIBRA;168236                
8382249;27072018;1;MSCUWG921379;03072018;MSC MADHU B;167739                  
8395669;27072018;1;ONEYSCLU06386600;19072018;MSC BENEDETTA;168064            
8397729;16072018;1;CL325403750;05072018;;                                    
8401991;17072018;1;ANRMB8603A2Q8VR7;10072018;SAN ANTONIO EXPRESS;168339      
8352561;17072018;1;001-08563310;09062018;AA912;727678                        
8395625;17072018;1;9410TKCH18;12072018;;                                     
8383996;21072018;1;MSCUWG936740;03072018;MSC MADHU B;167739                  
8382896;21072018;1;BQEGCLS169538;04072018;EVER ULTRA;168226                  
8368981;08072018;1;001-53661510;19062018;AMERICAN AIRLINES;727739            
8365376;09072018;1;MSCUWG915165;22062018;MSC FLAVIA;167651                   
8377573;10072018;1;MSCUWG925800;30062018;MSC MADHU B;166608                  
8365838;10072018;1;1285CH18;15062018;;                                       
8352863;04072018;1;CH18UTSM002;08062018;;                                    
8347120;11072018;1;BQEGCLS168247;26062018;MSC GAYANE;167738                  
8356106;11072018;1;SUDUB8SCL025848X;23062018;LIMARI;167616                   
8359224;11072018;1;HLCUSCL180624458;23062018;LIMARI;167616                   
8381319;13072018;5;SUDUB8SCL0272464;30062018;DUBLIN EXPRESS;167876           
8337085;03072018;1;SLD863518;04062018;LAURA MAERSK;167017                    
8372205;05072018;1;OTCS00937194;25062018;CELINA STAR;167756                  
8363412;05072018;1;EGLV731800049998;22062018;AKINADA BRIDGE;167308           
8343838;05072018;1;HLCUSCL180612624;08062018;CMA CGM NIAGARA;167019          
8355605;05072018;1;7020-9102-806.278;16062018;SAN CLEMENTE;167502            
8351415;05072018;1;AGUSCL-0858;14062018;XIN DA YANG ZHOU;167447              
8365951;06072018;1;MSCUWG917526;26062018;MSC GAYANE;167738                   
8333333;06072018;1;BQEGCLS168174;26062018;MSC GAYANE;167738                  
8370091;06072018;1;BQEGCLS169088;26062018;YM UNIFORM;167326                  
8370551;06072018;1;1623CH18;19062018;;                                       
